timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1607000116099,1092,HelpDoc-0,302,Found,Thread Group 1-10,text,true,,783,137,13,13,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,1092,0,776
1607000117191,336,HelpDoc-1,200,OK,Thread Group 1-10,text,true,,1789,130,13,13,https://www.imsnsit.org/imsnsit/blank.htm,336,0,0
1607000117114,671,HelpDoc,200,OK,Thread Group 1-18,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,13,13,https://www.imsnsit.org/imsnsit/blank.htm,350,0,0
1607000117114,350,HelpDoc-0,302,Found,Thread Group 1-18,text,true,,782,137,13,13,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,350,0,0
1607000117464,321,HelpDoc-1,200,OK,Thread Group 1-18,text,true,,1789,130,13,13,https://www.imsnsit.org/imsnsit/blank.htm,321,0,0
1607000117028,1031,Notices,200,OK,Thread Group 1-2,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,13,13,https://www.imsnsit.org/imsnsit/notifications.php,682,0,0
1607000060871,57206,Notices,200,OK,Thread Group 1-12,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45396,138,13,13,https://www.imsnsit.org/imsnsit/notifications.php,19016,0,6258
1607000118077,1,HelpDoc,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.imsnsit.org:443 failed to respond,Thread Group 1-12,text,false,"Test failed: text expected to equal /

****** received  : [[[org.apache.http.NoHttpResponseException: www.imsnsit.org:443 failed to respond
	at org.apache.http....]]]

****** comparison: [[[200                                                                                                    ]]]

/",2096,0,13,13,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,0,0,0
1607000116127,2100,Notices,200,OK,Thread Group 1-20,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45396,138,13,13,https://www.imsnsit.org/imsnsit/notifications.php,1466,0,748
1607000118060,359,HelpDoc,200,OK,Thread Group 1-2,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,13,13,https://www.imsnsit.org/imsnsit/blank.htm,213,0,0
1607000118060,213,HelpDoc-0,302,Found,Thread Group 1-2,text,true,,782,137,13,13,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,213,0,0
1607000118272,147,HelpDoc-1,200,OK,Thread Group 1-2,text,true,,1789,130,13,13,https://www.imsnsit.org/imsnsit/blank.htm,147,0,0
1607000044450,73970,Notices,200,OK,Thread Group 1-7,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45396,138,13,13,https://www.imsnsit.org/imsnsit/notifications.php,72849,0,12866
1607000117786,692,Notices,200,OK,Thread Group 1-18,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,12,12,https://www.imsnsit.org/imsnsit/notifications.php,495,0,0
1607000117527,960,Notices,200,OK,Thread Group 1-10,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,12,12,https://www.imsnsit.org/imsnsit/notifications.php,643,0,0
1607000118227,328,HelpDoc,200,OK,Thread Group 1-20,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,12,12,https://www.imsnsit.org/imsnsit/blank.htm,201,0,0
1607000118227,201,HelpDoc-0,302,Found,Thread Group 1-20,text,true,,782,137,12,12,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,201,0,0
1607000118428,127,HelpDoc-1,200,OK,Thread Group 1-20,text,true,,1789,130,12,12,https://www.imsnsit.org/imsnsit/blank.htm,127,0,0
1607000118478,249,HelpDoc,200,OK,Thread Group 1-18,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,12,12,https://www.imsnsit.org/imsnsit/blank.htm,129,0,0
1607000118478,129,HelpDoc-0,302,Found,Thread Group 1-18,text,true,,782,137,12,12,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,129,0,0
1607000118607,120,HelpDoc-1,200,OK,Thread Group 1-18,text,true,,1789,130,12,12,https://www.imsnsit.org/imsnsit/blank.htm,120,0,0
1607000118487,240,HelpDoc,200,OK,Thread Group 1-10,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,12,12,https://www.imsnsit.org/imsnsit/blank.htm,130,0,0
1607000118487,130,HelpDoc-0,302,Found,Thread Group 1-10,text,true,,782,137,12,12,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,130,0,0
1607000118617,110,HelpDoc-1,200,OK,Thread Group 1-10,text,true,,1789,130,12,12,https://www.imsnsit.org/imsnsit/blank.htm,110,0,0
1607000117356,1432,Notices,200,OK,Thread Group 1-3,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45396,138,11,11,https://www.imsnsit.org/imsnsit/notifications.php,1188,0,911
1607000118555,599,Notices,200,OK,Thread Group 1-20,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,11,11,https://www.imsnsit.org/imsnsit/notifications.php,283,0,0
1607000068034,51125,Notices,200,OK,Thread Group 1-8,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,11,11,https://www.imsnsit.org/imsnsit/notifications.php,11659,0,0
1607000119159,1,HelpDoc,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.imsnsit.org:443 failed to respond,Thread Group 1-8,text,false,"Test failed: text expected to equal /

****** received  : [[[org.apache.http.NoHttpResponseException: www.imsnsit.org:443 failed to respond
	at org.apache.http....]]]

****** comparison: [[[200                                                                                                    ]]]

/",2096,0,11,11,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,0,0,0
1607000118420,744,HelpDoc,200,OK,Thread Group 1-7,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2572,267,11,11,https://www.imsnsit.org/imsnsit/blank.htm,543,0,365
1607000118420,543,HelpDoc-0,302,Found,Thread Group 1-7,text,true,,783,137,11,11,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,543,0,365
1607000118964,200,HelpDoc-1,200,OK,Thread Group 1-7,text,true,,1789,130,11,11,https://www.imsnsit.org/imsnsit/blank.htm,200,0,0
1607000118788,409,HelpDoc,200,OK,Thread Group 1-3,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,11,11,https://www.imsnsit.org/imsnsit/blank.htm,200,0,0
1607000118788,200,HelpDoc-0,302,Found,Thread Group 1-3,text,true,,782,137,11,11,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,200,0,0
1607000118988,209,HelpDoc-1,200,OK,Thread Group 1-3,text,true,,1789,130,11,11,https://www.imsnsit.org/imsnsit/blank.htm,209,0,0
1607000118728,591,Notices,200,OK,Thread Group 1-10,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,11,11,https://www.imsnsit.org/imsnsit/notifications.php,383,0,0
1607000118079,1246,Notices,200,OK,Thread Group 1-12,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45396,138,11,11,https://www.imsnsit.org/imsnsit/notifications.php,919,0,551
1607000119154,539,HelpDoc,200,OK,Thread Group 1-20,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,11,11,https://www.imsnsit.org/imsnsit/blank.htm,169,0,0
1607000119154,169,HelpDoc-0,302,Found,Thread Group 1-20,text,true,,782,137,11,11,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,169,0,0
1607000119324,369,HelpDoc-1,200,OK,Thread Group 1-20,text,true,,1789,130,11,11,https://www.imsnsit.org/imsnsit/blank.htm,369,0,0
1607000119325,866,HelpDoc,200,OK,Thread Group 1-12,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,10,10,https://www.imsnsit.org/imsnsit/blank.htm,318,0,0
1607000119325,318,HelpDoc-0,302,Found,Thread Group 1-12,text,true,,782,137,10,10,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,318,0,0
1607000119643,548,HelpDoc-1,200,OK,Thread Group 1-12,text,true,,1789,130,10,10,https://www.imsnsit.org/imsnsit/blank.htm,548,0,0
1607000119320,877,HelpDoc,200,OK,Thread Group 1-10,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,10,10,https://www.imsnsit.org/imsnsit/blank.htm,323,0,0
1607000119320,323,HelpDoc-0,302,Found,Thread Group 1-10,text,true,,782,137,10,10,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,323,0,0
1607000119643,554,HelpDoc-1,200,OK,Thread Group 1-10,text,true,,1789,130,10,10,https://www.imsnsit.org/imsnsit/blank.htm,554,0,0
1607000119197,1370,Notices,200,OK,Thread Group 1-3,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,10,10,https://www.imsnsit.org/imsnsit/notifications.php,680,0,0
1607000119164,1506,Notices,200,OK,Thread Group 1-7,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,10,10,https://www.imsnsit.org/imsnsit/notifications.php,552,0,0
1607000082345,38565,Notices,200,OK,Thread Group 1-9,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45396,138,10,10,https://www.imsnsit.org/imsnsit/notifications.php,36865,0,18195
1607000120910,1,HelpDoc,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.imsnsit.org:443 failed to respond,Thread Group 1-9,text,false,"Test failed: text expected to equal /

****** received  : [[[org.apache.http.NoHttpResponseException: www.imsnsit.org:443 failed to respond
	at org.apache.http....]]]

****** comparison: [[[200                                                                                                    ]]]

/",2096,0,10,10,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,0,0,0
1607000120567,665,HelpDoc,200,OK,Thread Group 1-3,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,10,10,https://www.imsnsit.org/imsnsit/blank.htm,353,0,0
1607000120567,353,HelpDoc-0,302,Found,Thread Group 1-3,text,true,,782,137,10,10,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,353,0,0
1607000120920,312,HelpDoc-1,200,OK,Thread Group 1-3,text,true,,1789,130,10,10,https://www.imsnsit.org/imsnsit/blank.htm,312,0,0
1607000120671,566,HelpDoc,200,OK,Thread Group 1-7,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,9,9,https://www.imsnsit.org/imsnsit/blank.htm,282,0,0
1607000120671,282,HelpDoc-0,302,Found,Thread Group 1-7,text,true,,782,137,9,9,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,282,0,0
1607000120953,284,HelpDoc-1,200,OK,Thread Group 1-7,text,true,,1789,130,9,9,https://www.imsnsit.org/imsnsit/blank.htm,284,0,0
1607000120197,1295,Notices,200,OK,Thread Group 1-10,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,9,9,https://www.imsnsit.org/imsnsit/notifications.php,756,0,0
1607000120192,1300,Notices,200,OK,Thread Group 1-12,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,9,9,https://www.imsnsit.org/imsnsit/notifications.php,761,0,0
1607000119161,2600,Notices,200,OK,Thread Group 1-8,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45396,138,9,9,https://www.imsnsit.org/imsnsit/notifications.php,1932,0,1132
1607000121492,475,HelpDoc,200,OK,Thread Group 1-12,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,9,9,https://www.imsnsit.org/imsnsit/blank.htm,265,0,0
1607000121492,265,HelpDoc-0,302,Found,Thread Group 1-12,text,true,,782,137,9,9,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,265,0,0
1607000121757,210,HelpDoc-1,200,OK,Thread Group 1-12,text,true,,1789,130,9,9,https://www.imsnsit.org/imsnsit/blank.htm,210,0,0
1607000121492,487,HelpDoc,200,OK,Thread Group 1-10,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,9,9,https://www.imsnsit.org/imsnsit/blank.htm,264,0,0
1607000121492,264,HelpDoc-0,302,Found,Thread Group 1-10,text,true,,782,137,9,9,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,264,0,0
1607000121757,222,HelpDoc-1,200,OK,Thread Group 1-10,text,true,,1789,130,9,9,https://www.imsnsit.org/imsnsit/blank.htm,222,0,0
1607000121238,1002,Notices,200,OK,Thread Group 1-7,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,8,8,https://www.imsnsit.org/imsnsit/notifications.php,579,0,0
1607000121761,503,HelpDoc,200,OK,Thread Group 1-8,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,8,8,https://www.imsnsit.org/imsnsit/blank.htm,207,0,0
1607000121761,207,HelpDoc-0,302,Found,Thread Group 1-8,text,true,,782,137,8,8,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,207,0,0
1607000121968,296,HelpDoc-1,200,OK,Thread Group 1-8,text,true,,1789,130,8,8,https://www.imsnsit.org/imsnsit/blank.htm,296,0,0
1607000121968,853,Notices,200,OK,Thread Group 1-12,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,8,8,https://www.imsnsit.org/imsnsit/notifications.php,537,0,0
1607000122240,598,HelpDoc,200,OK,Thread Group 1-7,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,8,8,https://www.imsnsit.org/imsnsit/blank.htm,222,0,0
1607000122240,222,HelpDoc-0,302,Found,Thread Group 1-7,text,true,,782,137,8,8,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,222,0,0
1607000122463,375,HelpDoc-1,200,OK,Thread Group 1-7,text,true,,1789,130,8,8,https://www.imsnsit.org/imsnsit/blank.htm,375,0,0
1607000120911,1959,Notices,200,OK,Thread Group 1-9,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45396,138,8,8,https://www.imsnsit.org/imsnsit/notifications.php,1500,0,913
1607000122264,765,Notices,200,OK,Thread Group 1-8,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,8,8,https://www.imsnsit.org/imsnsit/notifications.php,423,0,0
1607000122822,632,HelpDoc,200,OK,Thread Group 1-12,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,8,8,https://www.imsnsit.org/imsnsit/blank.htm,310,0,0
1607000122822,310,HelpDoc-0,302,Found,Thread Group 1-12,text,true,,782,137,8,8,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,310,0,0
1607000123133,321,HelpDoc-1,200,OK,Thread Group 1-12,text,true,,1789,130,8,8,https://www.imsnsit.org/imsnsit/blank.htm,321,0,0
1607000122871,635,HelpDoc,200,OK,Thread Group 1-9,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,7,7,https://www.imsnsit.org/imsnsit/blank.htm,309,0,0
1607000122871,309,HelpDoc-0,302,Found,Thread Group 1-9,text,true,,782,137,7,7,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,309,0,0
1607000123180,326,HelpDoc-1,200,OK,Thread Group 1-9,text,true,,1789,130,7,7,https://www.imsnsit.org/imsnsit/blank.htm,326,0,0
1607000123029,666,HelpDoc,200,OK,Thread Group 1-8,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,7,7,https://www.imsnsit.org/imsnsit/blank.htm,345,0,0
1607000123029,346,HelpDoc-0,302,Found,Thread Group 1-8,text,true,,782,137,7,7,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,345,0,0
1607000123375,320,HelpDoc-1,200,OK,Thread Group 1-8,text,true,,1789,130,7,7,https://www.imsnsit.org/imsnsit/blank.htm,320,0,0
1607000122838,1046,Notices,200,OK,Thread Group 1-7,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,6,6,https://www.imsnsit.org/imsnsit/notifications.php,667,0,0
1607000055964,68535,Notices,200,OK,Thread Group 1-11,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45396,138,6,6,https://www.imsnsit.org/imsnsit/notifications.php,31147,0,17745
1607000123884,731,HelpDoc,200,OK,Thread Group 1-7,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,6,6,https://www.imsnsit.org/imsnsit/blank.htm,315,0,0
1607000123884,315,HelpDoc-0,302,Found,Thread Group 1-7,text,true,,782,137,6,6,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,315,0,0
1607000124199,416,HelpDoc-1,200,OK,Thread Group 1-7,text,true,,1789,130,6,6,https://www.imsnsit.org/imsnsit/blank.htm,416,0,0
1607000123506,1282,Notices,200,OK,Thread Group 1-9,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,5,5,https://www.imsnsit.org/imsnsit/notifications.php,692,0,0
1607000124789,539,HelpDoc,200,OK,Thread Group 1-9,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,5,5,https://www.imsnsit.org/imsnsit/blank.htm,272,0,0
1607000124789,272,HelpDoc-0,302,Found,Thread Group 1-9,text,true,,782,137,5,5,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,272,0,0
1607000125062,266,HelpDoc-1,200,OK,Thread Group 1-9,text,true,,1789,130,5,5,https://www.imsnsit.org/imsnsit/blank.htm,265,0,0
1607000061409,64066,Notices,200,OK,Thread Group 1-17,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45396,138,4,4,https://www.imsnsit.org/imsnsit/notifications.php,63295,0,10238
1607000124498,1191,HelpDoc,200,OK,Thread Group 1-11,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2572,267,4,4,https://www.imsnsit.org/imsnsit/blank.htm,1049,0,889
1607000124498,1049,HelpDoc-0,302,Found,Thread Group 1-11,text,true,,783,137,4,4,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,1049,0,889
1607000125548,141,HelpDoc-1,200,OK,Thread Group 1-11,text,true,,1789,130,4,4,https://www.imsnsit.org/imsnsit/blank.htm,141,0,0
1607000125475,702,HelpDoc,200,OK,Thread Group 1-17,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2572,267,4,4,https://www.imsnsit.org/imsnsit/blank.htm,552,0,410
1607000125475,552,HelpDoc-0,302,Found,Thread Group 1-17,text,true,,783,137,4,4,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,552,0,410
1607000126028,149,HelpDoc-1,200,OK,Thread Group 1-17,text,true,,1789,130,4,4,https://www.imsnsit.org/imsnsit/blank.htm,149,0,0
1607000125689,565,Notices,200,OK,Thread Group 1-11,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,4,4,https://www.imsnsit.org/imsnsit/notifications.php,297,0,0
1607000126255,252,HelpDoc,200,OK,Thread Group 1-11,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,4,4,https://www.imsnsit.org/imsnsit/blank.htm,140,0,0
1607000126255,140,HelpDoc-0,302,Found,Thread Group 1-11,text,true,,782,137,4,4,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,140,0,0
1607000126396,111,HelpDoc-1,200,OK,Thread Group 1-11,text,true,,1789,130,4,4,https://www.imsnsit.org/imsnsit/blank.htm,111,0,0
1607000126178,640,Notices,200,OK,Thread Group 1-17,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,4,4,https://www.imsnsit.org/imsnsit/notifications.php,289,0,0
1607000126507,969,Notices,200,OK,Thread Group 1-11,text,false,"Test failed: text expected to equal /

****** received  : [[[<title>NSUT NOTICES / CIRCULARS</title><LINK href='css/METAL/app.css' type=text/css rel=stylesheet>...]]]

****** comparison: [[[200                                                                                                    ]]]

/",45395,138,4,4,https://www.imsnsit.org/imsnsit/notifications.php,399,0,0
1607000126819,678,HelpDoc,200,OK,Thread Group 1-17,text,false,"Test failed: text expected to equal /

****** received  : [[[<LINK href='theme_grey/main.css' type=text/css rel=stylesheet>

<script language=javascript>
	functi...]]]

****** comparison: [[[200                                                                                                    ]]]

/",2571,267,4,4,https://www.imsnsit.org/imsnsit/blank.htm,304,0,0
1607000126819,304,HelpDoc-0,302,Found,Thread Group 1-17,text,true,,782,137,4,4,https://www.imsnsit.org/imsnsit/nsithelp_doc.php,304,0,0
1607000127123,374,HelpDoc-1,200,OK,Thread Group 1-17,text,true,,1789,130,4,4,https://www.imsnsit.org/imsnsit/blank.htm,374,0,0
