timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1607097590522,22425,Microsoft Home Page,200,OK,User Group 1 1-1,text,true,,182569,240,25,77,https://www.microsoft.com/en-in,2664,0,1550
1607097590522,2664,Microsoft Home Page-0,301,Moved Permanently,User Group 1 1-1,,true,,443,120,25,77,http://www.microsoft.com/en-in,2664,0,1550
1607097593186,19761,Microsoft Home Page-1,200,OK,User Group 1 1-1,text,true,,182126,120,25,77,https://www.microsoft.com/en-in,8760,0,4976
1607097557191,55868,Microsoft Home Page,200,OK,User Group 1 1-27,text,true,,180935,240,25,77,https://www.microsoft.com/en-in,5270,0,3652
1607097557191,5270,Microsoft Home Page-0,301,Moved Permanently,User Group 1 1-27,,true,,441,120,25,77,http://www.microsoft.com/en-in,5270,0,3652
1607097562460,50599,Microsoft Home Page-1,200,OK,User Group 1 1-27,text,true,,180494,120,25,77,https://www.microsoft.com/en-in,22065,0,16731
1607097604405,8920,Microsoft Windows,200,OK,User Group 1 1-15,text,true,,139126,128,25,77,http://www.microsoft.com/en-in/windows,2082,0,0
1607097559613,53783,Microsoft Windows,200,OK,User Group 2 2-10,text,true,,139128,128,52,76,http://www.microsoft.com/en-in/windows,5270,0,1583
1607097580305,33571,Microsoft Home Page,200,OK,User Group 2 2-18,text,true,,182639,240,52,76,https://www.microsoft.com/en-in,1627,0,0
1607097580305,1627,Microsoft Home Page-0,301,Moved Permanently,User Group 2 2-18,,true,,441,120,52,76,http://www.microsoft.com/en-in,1627,0,0
